custom/total_reward,custom/total_distance,custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/avg_center_dev,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/std,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl
[-9.61200329],8.710904275736539,0.011612903225806452,[1.82978335],[-0.1393044],0.14743159056494728,,,,,,,,,,,,,,,,,
[-10.],1.4595691699068993,0.004347826086956522,[0.20158279],[-0.13333333],0.14250288941743383,,,,,,,,,,,,,,,,,
[0.16600096],1.4054729081690311,0.002789400278940028,[0.67093933],[0.00638465],0.21062962499043703,,,,,,,,,,,,,,,,,
,,,,,,7,-6.501312119999999,130048,37.06,16864,127,,,,,,,,,,,
[-10.],0.4594740221655229,0.001851851851851852,[0.0908344],[-0.20408163],0.002811579846794267,,,,,,,1.2816352844238281,0.4787109375,0.7542524493066594,0.2,7.592483174809602e-05,-0.05812227674177848,1270,-0.1894487887620926,-0.13123583793640137,-3.3305311769247057,0.14613834
[-9.95601554],0.15729210873905686,0.0010319917440660474,[0.01605622],[-0.13274687],0.026998590766639633,,,,,,,,,,,,,,,,,
[-9.70017698],1.2157232812605798,0.0026560424966799467,[0.21168675],[-0.12933569],0.088828727580945,,,,,,,,,,,,,,,,,
[-9.97441886],0.04301812169524055,0.0013869625520110957,[0.00796387],[-0.13299225],0.0012704087645932017,,,,,,,,,,,,,,,,,
[-9.55991904],3.233953442890197,0.0036663611365719525,[0.68088118],[-0.17071284],0.08603459639838931,,,,,,,,,,,,,,,,,
[0.46738029],4.695599410682917,0.01016260162601626,[1.75171951],[0.01198411],0.09528666285353629,,,,,,,,,,,,,,,,,
[0.],2.500066578388214,0.006172839506172839,[0.76783521],[0.],0.1659173384950407,,,,,,,,,,,,,,,,,
-20.0,0.0165091585367918,0.004149377593360996,[0.04768432],-10.0,0.0031446168629737773,,,,,,,,,,,,,,,,,
[0.01878303],2.6609678629320115,0.02097902097902098,[1.14222273],[0.00058697],0.1625017412998252,,,,,,,,,,,,,,,,,
[-10.],1.4517994821071625,0.002369668246445498,[2.35390127],[-1.66666667],0.32007386654072967,,,,,,,,,,,,,,,,,
[-9.99448166],1.3832068813499063,0.0014234875444839859,[0.23731313],[-0.13325976],0.05514417120328556,,,,,,,,,,,,,,,,,
[-9.98658966],0.42518836941871996,0.0009784735812133072,[0.05675602],[-0.13315453],0.021034122747056183,,,,,,,,,,,,,,,,,
[-10.],0.16520240248610207,0.00234192037470726,[0.0224153],[-0.13333333],0.04254009865061265,,,,,,,,,,,,,,,,,
[0.00054705],1.5417369475326268,0.0018726591760299626,[0.39788556],[1.21566052e-05],0.11616096410658489,,,,,,,,,,,,,,,,,
[-9.91241991],8.184252724051476,0.010238907849829351,[3.6097328],[-0.3964968],0.24849673769032576,,,,,,,,,,,,,,,,,
[-9.96869031],1.3393221320584416,0.0024096385542168677,[0.48947981],[-0.31152157],0.16853207235244314,,,,,,,,,,,,,,,,,
[-9.93033502],3.467233035713434,0.00583941605839416,[1.15685899],[-0.24220329],0.1775187058341251,,,,,,,,,,,,,,,,,
[-10.],2.325655458987967,0.008021390374331552,[0.34871076],[-0.13333333],0.18019788696470304,,,,,,,,,,,,,,,,,
[-9.7437686],6.900568257085979,0.026217228464419477,[1.38984988],[-0.15973391],0.1375996894409445,,,,,,,,,,,,,,,,,
[-9.80235305],1.1652545915276278,0.007194244604316547,[0.18990206],[-0.13069804],0.01707124554652614,,,,,,,,,,,,,,,,,
[-9.74450793],4.081189161457587,0.008,[1.36723203],[-0.23201209],0.1774868348089592,,,,,,,,,,,,,,,,,
,,,,,,7,-6.79988652,131072,40.78,16968,128,,,,,,,,,,,
[0.01823454],1.3085703739197925,0.0034965034965034965,[0.45462804],[0.00062878],0.13867086036912624,,,,,,,1.2828277349472046,0.49951171875,0.9825230995193124,0.2,7.574855104921602e-05,-0.05649421162088401,1280,-0.04740455746650696,-0.08693075180053711,-3.3358195573091507,0.13285689
[0.],0.6950921416282654,0.0013440860215053765,[1.73986904],[0.],0.24919033706682747,,,,,,,,,,,,,,,,,
[0.11812706],1.121035661548376,0.007722007722007722,[0.66331514],[0.00656261],0.1487360792131145,,,,,,,,,,,,,,,,,
[0.22844168],7.441873952746391,0.016548463356973995,[1.75214397],[0.00374495],0.3611330306383453,,,,,,,,,,,,,,,,,
-20.0,0.011597998440265656,0.0015082956259426848,[0.03884045],-10.0,0.005207845902384475,,,,,,,,,,,,,,,,,
[0.12244319],3.774713322723983,0.005681818181818182,[0.80814015],[0.00214813],0.11642435429830977,,,,,,,,,,,,,,,,,
[-10.],1.8500052578747272,0.004201680672268907,[0.94856832],[-0.41666667],0.2877897426626908,,,,,,,,,,,,,,,,,
[0.22908005],4.064949538325891,0.010416666666666666,[1.31439576],[0.00587385],0.17777214310262965,,,,,,,,,,,,,,,,,
[-9.71497069],4.284165542339906,0.006675567423230975,[0.90484794],[-0.15926181],0.14774089075596303,,,,,,,,,,,,,,,,,
[0.44634415],2.529855716973543,0.005253940455341506,[0.66134349],[0.00970313],0.09997757423809148,,,,,,,,,,,,,,,,,
[-10.],2.3399569988250732,0.004338394793926247,[1.79900301],[-0.66666667],0.1922790807899946,,,,,,,,,,,,,,,,,
[-9.83544178],0.5368410393712111,0.0011061946902654867,[0.08302731],[-0.13113922],0.032169859973740354,,,,,,,,,,,,,,,,,
[0.13789878],1.3172978121438064,0.004106776180698152,[0.68532708],[0.0053038],0.10454932236275974,,,,,,,,,,,,,,,,,
[-10.],1.483265832066536,0.003968253968253968,[0.73436489],[-0.4],0.18492325648884972,,,,,,,,,,,,,,,,,
[0.44658534],14.877677887678146,0.03205128205128205,[2.22125],[0.00507483],0.22936295122027175,,,,,,,,,,,,,,,,,
-20.0,0.007926059886813164,0.0018484288354898336,[0.0415892],-10.0,0.0018586068127228448,,,,,,,,,,,,,,,,,
[-10.00407157],0.27277991973096505,0.0012738853503184713,[0.01744645],[-0.13338762],0.052416809153693775,,,,,,,,,,,,,,,,,
[-9.8792859],0.08856978746553068,0.001597444089456869,[0.03715353],[-0.13172381],0.004310333447279561,,,,,,,,,,,,,,,,,
[-9.44124112],2.7466114070266485,0.004335260115606936,[0.67720004],[-0.18156233],0.05710963112031419,,,,,,,,,,,,,,,,,
[0.02564068],2.561511676874943,0.00821917808219178,[1.24393348],[0.00094965],0.16283997059726615,,,,,,,,,,,,,,,,,
[-9.9925565],1.3970441203564405,0.002232142857142857,[0.52397297],[-0.31226739],0.08218616350907576,,,,,,,,,,,,,,,,,
[-9.87661238],4.592404788272688,0.00819672131147541,[0.53695655],[-0.09976376],0.16783897511037654,,,,,,,,,,,,,,,,,
[0.41372763],4.168157235137187,0.02717391304347826,[1.27423189],[0.00899408],0.08219043054578466,,,,,,,,,,,,,,,,,
[0.01233042],1.463110975921154,0.003115264797507788,[1.2824173],[0.00082203],0.22190904605371195,,,,,,,,,,,,,,,,,
[-9.9921695],0.7280635423958302,0.0030581039755351682,[0.61578291],[-0.71372639],0.14797355454322994,,,,,,,,,,,,,,,,,
[-9.90971501],3.6680724979378283,0.018518518518518517,[1.08274774],[-0.2252208],0.2456316708869375,,,,,,,,,,,,,,,,,
,,,,,,7,-6.1915276,132096,40.57,17075,129,,,,,,,,,,,
[-9.95145937],1.106725390520296,0.010362694300518135,[0.17139512],[-0.13268612],0.03767133914961766,,,,,,,1.2851717472076416,0.483984375,0.826139947352931,0.2,7.5572477968384e-05,-0.07105907018994913,1290,-0.19753697514533997,0.03263455629348755,-3.3385500624775886,0.15414521
[0.],1.0653998039197177,0.0029895366218236174,[0.60250468],[0.],0.09688895089285714,,,,,,,,,,,,,,,,,
[0.07764433],1.4242553636431694,0.0011547344110854503,[1.52914104],[0.00705858],0.17624144503628783,,,,,,,,,,,,,,,,,
[0.07987599],1.6982098948210478,0.0028116213683223993,[1.09227118],[0.00443755],0.17187348629661955,,,,,,,,,,,,,,,,,
[-9.91174304],2.9305832013487816,0.05084745762711865,[1.44181678],[-0.35399082],0.22434060907977557,,,,,,,,,,,,,,,,,
[-9.95990053],1.642187197227031,0.002232142857142857,[0.97599844],[-0.43303915],0.09688687908200071,,,,,,,,,,,,,,,,,
[-10.],3.798110800795257,0.013297872340425532,[0.59980391],[-0.13333333],0.05494598325612582,,,,,,,,,,,,,,,,,
[0.02590447],0.7434216002002358,0.0018181818181818182,[0.45480127],[0.00117748],0.1091379317199026,,,,,,,,,,,,,,,,,
[0.],1.2381401434540749,0.0030211480362537764,[0.86722735],[0.],0.23616824373978398,,,,,,,,,,,,,,,,,
[-10.0220825],0.038048357324441895,0.0018796992481203006,[-0.0176625],[-0.27086709],0.00954161399426067,,,,,,,,,,,,,,,,,
[-0.00359608],0.6063854980457108,0.0017889087656529517,[0.27007254],[-0.00016346],0.08305247053117404,,,,,,,,,,,,,,,,,
[0.0122852],5.846446163952351,0.008108108108108109,[2.02281019],[0.00036133],0.2598645761158239,,,,,,,,,,,,,,,,,
[0.07516448],2.9239885797724128,0.004021447721179625,[1.20762945],[0.00242466],0.15475710410989693,,,,,,,,,,,,,,,,,
-20.0,0.15978401899337769,0.0016750418760469012,[0.52900382],-10.0,0.03983785119096456,,,,,,,,,,,,,,,,,
[-9.61720582],5.831003923900425,0.011811023622047244,[2.13679876],[-0.25992448],0.1372762139349076,,,,,,,,,,,,,,,,,
[-9.89514053],2.3685170859098434,0.0033076074972436605,[1.60321601],[-0.54973003],0.10502520387024866,,,,,,,,,,,,,,,,,
[-9.85135195],1.4304531160742044,0.0024600246002460025,[0.83917234],[-0.42831965],0.11556827274005867,,,,,,,,,,,,,,,,,
[0.08832655],1.5032089352607727,0.0024875621890547263,[1.28321929],[0.00630904],0.15662379253404315,,,,,,,,,,,,,,,,,
[0.23767775],3.383278390392661,0.00535475234270415,[1.21613386],[0.00579702],0.1913035510905411,,,,,,,,,,,,,,,,,
[-9.71797171],1.409294493496418,0.0028089887640449437,[0.77660623],[-0.40491549],0.03487400463150316,,,,,,,,,,,,,,,,,
[0.02719407],2.2565090768039227,0.013824884792626729,[1.29251613],[0.00113309],0.11662000625739488,,,,,,,,,,,,,,,,,
[-9.6001196],1.6346728894859552,0.002232142857142857,[0.42782272],[-0.18823764],0.043224269504830146,,,,,,,,,,,,,,,,,
[0.36580454],5.503717811778188,0.017543859649122806,[1.46528266],[0.00677416],0.14344734003714604,,,,,,,,,,,,,,,,,
[-10.],2.4895926490426064,0.006607929515418502,[1.23064105],[-0.45454545],0.11555168260492349,,,,,,,,,,,,,,,,,
[0.90532273],3.948092505335808,0.009174311926605505,[0.92530865],[0.01616648],0.07364818091227665,,,,,,,,,,,,,,,,,
[-9.94750352],0.13842821749858558,0.0010245901639344263,[0.09076494],[-0.52355282],0.01688335870522383,,,,,,,,,,,,,,,,,
[0.24180966],8.276404947042465,0.026785714285714284,[2.07692221],[0.0050377],0.19551427274144387,,,,,,,,,,,,,,,,,
[-10.],2.7096584271639585,0.006109979633401222,[0.98964572],[-0.29411765],0.1120934154883478,,,,,,,,,,,,,,,,,
[-9.38747091],3.0265950565226376,0.008928571428571428,[1.08959896],[-0.24703871],0.07513186652610176,,,,,,,,,,,,,,,,,
[-10.],0.19180513630999485,0.0022522522522522522,[0.00057745],[-0.13333333],0.008655219387085881,,,,,,,,,,,,,,,,,
[-10.],1.0254846794487094,0.0035335689045936395,[0.18312747],[-0.16393443],0.0787517714753315,,,,,,,,,,,,,,,,,
,,,,,,7,-6.285059209999999,133120,41.4,17183,130,,,,,,,,,,,
[-10.],4.559977557975799,0.011061946902654867,[0.69403548],[-0.13333333],0.04697746438396525,,,,,,,1.282922625541687,0.47998046875,1.083401129138656,0.2,7.53966125056e-05,-0.07868922617053613,1300,-0.22472891211509705,-0.19794964790344238,-3.339945398271084,0.21237916
[0.],0.636973163112998,0.0008976660682226212,[0.29991668],[0.],0.1087890426321155,,,,,,,,,,,,,,,,,
[-9.62301514],17.144342693965882,0.0425531914893617,[2.76901991],[-0.11735384],0.36258471511420054,,,,,,,,,,,,,,,,,
[-9.95629838],1.2153819873929024,0.004434589800443459,[1.00100322],[-0.66375323],0.20052485806721412,,,,,,,,,,,,,,,,,
[0.03446357],1.2667294945567846,0.0023894862604540022,[0.5056642],[0.00143598],0.1300930515957306,,,,,,,,,,,,,,,,,
[0.00329599],0.9704173915088177,0.0016129032258064516,[0.71022602],[0.000206],0.2565711320159094,,,,,,,,,,,,,,,,,
[0.43691772],7.038651425391436,0.005578800557880056,[1.40201875],[0.00598517],0.11217931491032515,,,,,,,,,,,,,,,,,
-20.0,0.08876395970582962,0.0010976948408342481,[0.31501272],-10.0,0.00361310096473692,,,,,,,,,,,,,,,,,
[-9.97756324],0.03739234879594733,0.0022624434389140274,[0.00721439],[-0.13303418],0.006198243040660472,,,,,,,,,,,,,,,,,
[-10.00025709],0.00214010529089137,0.02857142857142857,[-6.88691711e-05],[-0.13333676],0.0001730101746845582,,,,,,,,,,,,,,,,,
[-9.95242578],0.19539850828005,0.0018248175182481751,[0.04019875],[-0.13269901],0.001361046261151251,,,,,,,,,,,,,,,,,
[-9.93345256],0.19262758545664838,0.0013440860215053765,[0.05236335],[-0.13244603],0.031172455977334076,,,,,,,,,,,,,,,,,
[-9.90938317],0.1815152784329257,0.0012755102040816326,[0.02758012],[-0.13212511],0.010754378572980535,,,,,,,,,,,,,,,,,
[-9.9916724],0.01542127097491175,0.0012195121951219512,[0.00225359],[-0.1332223],0.0004112515577577944,,,,,,,,,,,,,,,,,
[-9.59984202],1.1799543788656592,0.0028089887640449437,[0.18563063],[-0.12799789],0.020243636227170517,,,,,,,,,,,,,,,,,
[-9.63419627],3.156235536094755,0.005235602094240838,[0.51960472],[-0.11469281],0.0772012252051182,,,,,,,,,,,,,,,,,
[-9.71946326],1.8681983060669154,0.006437768240343348,[0.55626165],[-0.22089689],0.05231166947317878,,,,,,,,,,,,,,,,,
[-9.95410231],2.4893958047032356,0.004550625711035267,[1.24112806],[-0.41475426],0.19236460821100418,,,,,,,,,,,,,,,,,
[0.0396947],2.001083493232727,0.008902077151335312,[1.4653247],[0.00233498],0.1409041975665708,,,,,,,,,,,,,,,,,
[0.1057629],2.586827709339559,0.004792332268370607,[1.04065892],[0.0030218],0.12826049339693116,,,,,,,,,,,,,,,,,
,,,,,,7,-6.178209409999998,134144,42.13,17284,131,,,,,,,,,,,
[-10.],5.501262739300728,0.007653061224489796,[1.93351833],[-0.66666667],0.14362273458830624,,,,,,,1.2820478677749634,0.41298828125,1.2466539913788437,0.2,7.5220954660864e-05,-0.05064675944740884,1310,0.31493642926216125,0.043429672718048096,-3.335809554159641,0.07178529
[-9.84637176],4.714231325080618,0.014925373134328358,[0.67773085],[-0.11583967],0.12561885804780393,,,,,,,,,,,,,,,,,
[-9.34290906],2.160209703957662,0.0025940337224383916,[1.30162973],[-0.35934266],0.07085100946714332,,,,,,,,,,,,,,,,,
[0.],0.7135420753329527,0.0012594458438287153,[0.13462869],[0.],0.07208170330131068,,,,,,,,,,,,,,,,,
[-9.98109285],1.3492492660880089,0.0016168148746968471,[1.25061909],[-0.83175774],0.1725619664590892,,,,,,,,,,,,,,,,,
[-9.96060708],0.1989873506663571,0.0022371364653243847,[0.02869213],[-0.13280809],0.035042135752298864,,,,,,,,,,,,,,,,,
[-10.00567743],0.17156926126335748,0.0011135857461024498,[-0.00133846],[-0.13340903],0.007225079466755129,,,,,,,,,,,,,,,,,
[0.03872305],2.5051776407053694,0.003816793893129771,[0.4818199],[0.0005612],0.08786626658486174,,,,,,,,,,,,,,,,,
[0.01774904],4.196447439491749,0.005827505827505828,[1.73038103],[0.00055466],0.14938836632239075,,,,,,,,,,,,,,,,,
-20.0,0.03684712201356888,0.0009225092250922509,[0.11202726],-10.0,0.0019150090103449832,,,,,,,,,,,,,,,,,
[-7.85594831],19.201953464071266,0.03913894324853229,[1.36372275],[-0.03758827],0.15818731081667908,,,,,,,,,,,,,,,,,
[0.16302],1.2955339029431343,0.002577319587628866,[0.92267471],[0.01018875],0.15743044837704537,,,,,,,,,,,,,,,,,
[-9.91252721],5.501476973644458,0.01818181818181818,[0.83432538],[-0.11800628],0.21085975601422996,,,,,,,,,,,,,,,,,
[0.90027472],17.881710710003972,0.031078610603290677,[1.98440219],[0.0072022],0.1796080305287282,,,,,,,,,,,,,,,,,
-20.0,0.151942640542984,0.0024449877750611247,[0.46784483],-10.0,0.0006844928641280525,,,,,,,,,,,,,,,,,
[-9.84560446],0.4137401951593347,0.0012195121951219512,[0.05142597],[-0.13127473],0.004397480961319872,,,,,,,,,,,,,,,,,
[-9.98010384],0.03580492479886743,0.0022675736961451248,[0.00729293],[-0.13306805],0.005069734569785261,,,,,,,,,,,,,,,,,
,,,,,,7,-6.149714650000001,135168,43.97,17383,132,,,,,,,,,,,
[-10.],2.2261944460697123,0.005305039787798408,[0.34712534],[-0.3125],0.03681560267517661,,,,,,,1.2817678451538086,0.42978515625,0.6388143414631486,0.2,7.504550443417601e-05,-0.06217734167003073,1320,-0.2074882984161377,-0.2092365026473999,-3.335158097743988,0.108618036
[0.14814282],6.044892047531903,0.009900990099009901,[1.81525225],[0.00329206],0.1007924504848924,,,,,,,,,,,,,,,,,
[0.06460506],2.658515088260174,0.004405286343612335,[1.77025688],[0.0038003],0.15343325170592947,,,,,,,,,,,,,,,,,
[-9.89438331],3.4916332066059113,0.08163265306122448,[1.32243512],[-0.28269667],0.0959827810681933,,,,,,,,,,,,,,,,,
[-9.99680416],1.9333655935479328,0.0031496062992125984,[0.39914857],[-0.15867943],0.12248979050687682,,,,,,,,,,,,,,,,,
[-10.],0.12100054849179287,0.0020242914979757085,[0.0108165],[-0.13333333],0.03349767320618042,,,,,,,,,,,,,,,,,
[0.64382704],3.9940310034435242,0.006144393241167435,[1.14368277],[0.01341306],0.06405356366437308,,,,,,,,,,,,,,,,,
[0.25243874],3.006049156188965,0.0547945205479452,[1.61575166],[0.01147449],0.13113049194366588,,,,,,,,,,,,,,,,,
[-9.98574403],0.04342978447675705,0.0016155088852988692,[0.09649381],[-1.99714881],0.005476128065276142,,,,,,,,,,,,,,,,,
[-9.99386427],2.727610483765602,0.00909090909090909,[1.02079918],[-0.27760734],0.20651185309922665,,,,,,,,,,,,,,,,,
[-9.69122942],3.1327614698093385,0.006700167504187605,[0.50993908],[-0.12921639],0.06326224799010471,,,,,,,,,,,,,,,,,
[-10.],5.012413770658895,0.011363636363636364,[0.5674714],[-0.09259259],0.09946459378854751,,,,,,,,,,,,,,,,,
[0.03597168],0.6408381350338459,0.0018796992481203006,[0.43053146],[0.00224823],0.09224029740154671,,,,,,,,,,,,,,,,,
[0.08493628],5.361004762351513,0.012552301255230125,[1.68414698],[0.00193037],0.25121602682573463,,,,,,,,,,,,,,,,,
[-9.90901971],0.26664805319160223,0.001095290251916758,[0.21728759],[-0.66060131],0.018511095551722347,,,,,,,,,,,,,,,,,
[0.01377737],0.6930104832863435,0.0011235955056179776,[0.11809948],[0.00018873],0.11406801824700342,,,,,,,,,,,,,,,,,
[-9.99753323],0.033546365797519684,0.0014925373134328358,[0.09895249],[-4.99876662],0.013455450434569638,,,,,,,,,,,,,,,,,
[-9.96185308],0.1680607442940527,0.0017857142857142857,[0.03624922],[-0.13282471],0.05848769163748705,,,,,,,,,,,,,,,,,
[-9.97791227],3.3086734178941697,0.006191950464396285,[0.5047402],[-0.12792195],0.10883163383862268,,,,,,,,,,,,,,,,,
[-9.95316367],0.28484794771429733,0.0014792899408284023,[0.05326414],[-0.13270885],0.03723492612017993,,,,,,,,,,,,,,,,,
[-9.77574018],4.370295155036729,0.014534883720930232,[0.78756036],[-0.13965343],0.07469029462982157,,,,,,,,,,,,,,,,,
[-9.64706973],5.839338591322303,0.12,[1.89067418],[-0.21925158],0.16774073923777724,,,,,,,,,,,,,,,,,
,,,,,,7,-6.355622760000001,136192,45.53,17486,133,,,,,,,,,,,
[-9.95752376],2.2460322454571724,0.009174311926605505,[0.5312276],[-0.39830095],0.11886534322915483,,,,,,,1.2831084728240967,0.449609375,0.8251811047783122,0.2,7.4870261825536e-05,-0.06107582765980624,1330,-0.16059109568595886,0.03309452533721924,-3.3367619290947914,0.12016928
[-9.98544271],1.791583091020584,0.002631578947368421,[1.15598473],[-0.49927214],0.18540410963580817,,,,,,,,,,,,,,,,,
[-9.99087751],0.8713256642222404,0.001256281407035176,[1.0359618],[-0.99908775],0.21494695526604818,,,,,,,,,,,,,,,,,
[-9.97542585],0.14294461588724516,0.0009363295880149813,[0.01859271],[-0.13300568],0.03745556414572829,,,,,,,,,,,,,,,,,
[-9.97728475],0.1543330285621778,0.0035714285714285713,[0.02328717],[-0.13303046],0.046673789592297274,,,,,,,,,,,,,,,,,
[-9.98288517],1.1364994741161354,0.0031645569620253164,[0.19482985],[-0.13310514],0.2241350710878749,,,,,,,,,,,,,,,,,
[0.03181798],1.2195404288904683,0.004158004158004158,[0.28388693],[0.00057851],0.10218305050997735,,,,,,,,,,,,,,,,,
[0.],2.879352416843176,0.004830917874396135,[1.44359297],[0.],0.1193827383494568,,,,,,,,,,,,,,,,,
-20.0,0.006760857068002224,0.002008032128514056,[0.00925228],-10.0,0.004062265197741975,,,,,,,,,,,,,,,,,
[-9.91912077],0.17432572328834794,0.0015479876160990713,[0.03931046],[-0.13225494],0.020224731493696538,,,,,,,,,,,,,,,,,
[0.33047982],1.646273543490679,0.00546448087431694,[0.97125322],[0.01321919],0.06266224649564102,,,,,,,,,,,,,,,,,
[0.0472123],3.228065859526396,0.0066555740432612314,[1.63424607],[0.00181586],0.16458707024020958,,,,,,,,,,,,,,,,,
[-9.82189254],2.1759744733572006,0.006944444444444444,[1.92903441],[-0.70156375],0.1443476126747168,,,,,,,,,,,,,,,,,
[-9.97883459],0.10491746773368504,0.0017857142857142857,[0.01734108],[-0.13305113],0.019045419526251283,,,,,,,,,,,,,,,,,
[0.10856537],3.0618494767695665,0.009195402298850575,[1.92012009],[0.00434261],0.15153074822179416,,,,,,,,,,,,,,,,,
[-10.],5.326649285852909,0.015384615384615385,[1.21422158],[-0.2],0.1856610231521507,,,,,,,,,,,,,,,,,
[0.03249372],1.0006025350885466,0.002824858757062147,[0.61741588],[0.00141277],0.07794261986343635,,,,,,,,,,,,,,,,,
[-9.75853753],4.147515945136547,0.00655307994757536,[1.34859157],[-0.24396344],0.3141549014752785,,,,,,,,,,,,,,,,,
[0.32260504],4.124441497027874,0.006734006734006734,[1.36487946],[0.007169],0.11038300126209279,,,,,,,,,,,,,,,,,
[-9.99472274],1.253785990178585,0.0038095238095238095,[1.60146262],[-0.99947227],0.2791613889955754,,,,,,,,,,,,,,,,,
[-10.],1.92368408683069,0.0029239766081871343,[0.36067687],[-0.15151515],0.08741660435994263,,,,,,,,,,,,,,,,,
[0.11250633],4.378506423905492,0.005793742757821553,[1.41524901],[0.00312518],0.20888824959415755,,,,,,,,,,,,,,,,,
[0.25068965],7.748001771047711,0.009302325581395349,[1.81227982],[0.00439806],0.21500954386482726,,,,,,,,,,,,,,,,,
-20.0,0.1749306172132492,0.0013157894736842105,[0.53088412],-10.0,0.041941167474231364,,,,,,,,,,,,,,,,,
[-9.9555494],0.10601788708481763,0.0010193679918450561,[0.01325696],[-0.13274066],0.008421163454706383,,,,,,,,,,,,,,,,,
,,,,,,7,-6.558230440000001,137216,46.3,17591,134,,,,,,,,,,,
[-9.98328072],0.19723355042515323,0.0017513134851138354,[0.02139204],[-0.13311041],0.0269033485633382,,,,,,,1.282867193222046,0.4564453125,0.7526459234999493,0.2,7.4695226834944e-05,-0.05365048242674675,1340,-0.2107485979795456,0.08972817659378052,-3.336864870786667,0.108432084
[0.0016149],1.1483993319270667,0.001402524544179523,[0.46628896],[5.56860509e-05],0.1130241214001745,,,,,,,,,,,,,,,,,
